loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy
1616157731.445312,1,12857.634863,-0.258056640625,-0.8717041015625,-0.3620452880859375,12857.629824,-0.5574702024459839,-0.4347021877765656,0.007296262308955193,12857.584689,26.97740173339844,110.2275085449219,-234.2777099609375,12857.626806,0.6773653698138509,-0.6892527899484489,1.076062770200231,-0.5755314826965332,-0.4451498687267303,-0.01603868044912815,0.04841238260269165,-0.02517825365066528,0.01590165495872498,2,0.5513056026534999,-0.1133866958347157,0.1052369330284938,0.8198358401683176,-0.3019523620605469,-0.8800952434539795,-0.3664111793041229,25.69137382507324,-28.17404937744141,-18.81585693359375,-1,2
1616157731.446433,2,12857.644903,-0.3023529052734375,-0.864166259765625,-0.365142822265625,12857.639865,-0.5377321839332581,-0.3770391643047333,0.05209995433688164,12857.643313,26.46957397460938,110.5859222412109,-235.7746887207031,12857.636846,0.6699444794831296,-0.6871916293433304,1.071579463708612,-0.5597842335700989,-0.4262821674346924,0.03970500826835632,0.04563993215560913,0.006253540515899658,0.008034169673919678,2,0.5491895833985223,-0.1155471573841734,0.1037296790592108,0.8211454795795998,-0.3036965727806091,-0.8779577612876892,-0.3700793087482452,25.69137382507324,-28.17404937744141,-18.81585693359375,-1,2
1616157731.447059,3,12857.654943,-0.3175048828125,-0.863739013671875,-0.379180908203125,12857.649905,-0.4851352572441101,-0.2769255936145782,0.05020751059055328,12857.643313,26.46957397460938,110.5859222412109,-235.7746887207031,12857.646917,0.6634861922707787,-0.6852982701622935,1.067063690923677,-0.519539475440979,-0.3219963610172272,0.04761063307523727,0.003148585557937622,0.01162058115005493,0.008576780557632446,2,0.547113496517135,-0.117503672902915,0.1025671283649071,0.8223987947034997,-0.3055014908313751,-0.8757869601249695,-0.3737194240093231,25.54458427429199,-27.91385650634766,-19.17727661132812,-1,2
1616157731.448233,4,12857.664984,-0.3334197998046875,-0.868988037109375,-0.386383056640625,12857.659976,-0.3863583505153656,-0.2020803987979889,0.006819023750722408,12857.643313,26.46957397460938,110.5859222412109,-235.7746887207031,12857.656958,0.6578139502439959,-0.6831496136759878,1.063106935021904,-0.432537168264389,-0.2412149757146835,0.02062349021434784,-0.0106220543384552,0.01013100147247314,-0.002121090888977051,2,0.545258844287022,-0.1190081524081098,0.1016677032449913,0.8235251419657857,-0.3068828284740448,-0.8738701343536377,-0.3770596981048584,25.54458427429199,-27.91385650634766,-19.17727661132812,-1,2
1616157731.449018,5,12857.675024,-0.3364715576171875,-0.873260498046875,-0.3955230712890625,12857.670016,-0.2715457677841187,-0.1705216765403748,-0.06799796223640442,12857.643313,26.46957397460938,110.5859222412109,-235.7746887207031,12857.666998,0.6527135853515954,-0.6808544570274752,1.060253422536816,-0.3200763463973999,-0.1949987858533859,-0.04823985695838928,-0.0258348286151886,0.003491222858428955,-0.006683766841888428,2,0.5438176950065868,-0.1200531067488143,0.1007999627000085,0.8244325728385217,-0.3075850009918213,-0.8724793195724487,-0.3796991407871246,25.45401000976562,-27.82133483886719,-19.68623352050781,-1,2
1616157731.457921,6,12857.685064,-0.33050537109375,-0.874847412109375,-0.3993072509765625,12857.680056,-0.1469577550888062,-0.186889722943306,-0.1364870071411133,12857.643313,26.46957397460938,110.5859222412109,-235.7746887207031,12857.677038,0.6479652055123147,-0.6786656299728818,1.058787767660502,-0.1950625032186508,-0.2009405642747879,-0.1258853822946548,-0.02891609072685242,-0.00149834156036377,-0.01415660977363586,2,0.5428966510919234,-0.1207479426069651,0.09974777936382631,0.8250657758250337,-0.3075554668903351,-0.871762216091156,-0.3813663125038147,25.45401000976562,-27.82133483886719,-19.68623352050781,-1,2
1616157731.47266,7,12857.695135,-0.3218536376953125,-0.8770599365234375,-0.399749755859375,12857.690097,-0.03954261541366577,-0.2262664288282394,-0.1716292798519135,12857.643313,26.46957397460938,110.5859222412109,-235.7746887207031,12857.687078,0.6437742135964429,-0.6771587490400189,1.058644277682456,-0.08518345654010773,-0.2305020987987518,-0.1695563197135925,-0.02344641089439392,-0.003155648708343506,-0.01738011837005615,2,0.5425167254050159,-0.1212934258776638,0.09845783549751466,0.8253906658310429,-0.3070589601993561,-0.871691882610321,-0.3819270133972168,25.39870071411133,-27.8946533203125,-19.89828491210938,-1,2
1616157731.478229,8,12857.705175,-0.322845458984375,-0.8776702880859375,-0.39825439453125,12857.700137,0.05101098492741585,-0.3174765110015869,-0.1647735089063644,12857.701907,26.35939025878906,110.8562469482422,-236.6625366210938,12857.697119,0.6405017276281586,-0.6769042336589394,1.059476319382774,0.01207571662962437,-0.293024867773056,-0.1761031746864319,-0.01534634828567505,-0.004960715770721436,-0.01831001043319702,2,0.5426046968920887,-0.1219030351398957,0.09700060777501919,0.8254155299725041,-0.3065072894096375,-0.8720993399620056,-0.381439596414566,25.39870071411133,-27.8946533203125,-19.89828491210938,-1,2
1616157731.488273,9,12857.715216,-0.3133697509765625,-0.8738250732421875,-0.3892059326171875,12857.710177,0.1100657805800438,-0.3289741575717926,-0.1674326658248901,12857.701907,26.35939025878906,110.8562469482422,-236.6625366210938,12857.707189,0.6383491931602859,-0.6784971209236113,1.060952883959713,0.08106774836778641,-0.3652142882347107,-0.1739927232265472,-0.01653954386711121,-0.004849433898925781,-0.01830634474754333,2,0.543080929371747,-0.1228379518969836,0.09536836895818475,0.8251538457348893,-0.3063059151172638,-0.8728209137916565,-0.3799478709697723,25.39065551757812,-27.60689544677734,-20.0634765625,-1,2
1616157731.498252,10,12857.725256,-0.30975341796875,-0.8676910400390625,-0.3786163330078125,12857.720248,0.1316501647233963,-0.2999933660030365,-0.1285931318998337,12857.701907,26.35939025878906,110.8562469482422,-236.6625366210938,12857.71723,0.6370017942124574,-0.6807399890862267,1.062787798538651,0.1163280010223389,-0.3236388862133026,-0.1503611654043198,-0.007220953702926636,-0.0001102089881896973,-0.01119107007980347,2,0.5437637331364207,-0.1237483321195576,0.09381548857817028,0.8247460554840665,-0.3061488270759583,-0.8737149834632874,-0.3780147135257721,25.39065551757812,-27.60689544677734,-20.0634765625,-1,2
