loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy
1616156919.106591,1,12045.36563729167,0.4140625,-0.30780029296875,-0.82476806640625,12045.36059929167,-0.1084393933415413,0.1993908733129501,0.000429834210081026,12045.35870729167,55.91111755371094,139.4460601806641,-232.1070861816406,12045.35758129167,-0.05313979470246768,0.4798060408532311,0.285992648266968,-0.138313502073288,0.1806273013353348,-0.0218304730951786,-0.009324848651885986,-0.01134723424911499,0.02672743797302246,2,0.144627369357751,0.2314226646544431,0.008306969731237054,0.9620069776239553,0.4428575932979584,-0.2821099162101746,-0.8510529398918152,54.72803497314453,1.0986328125,-15.67582702636719,-1,2
1616156919.107196,2,12045.37567729167,0.42706298828125,-0.3040771484375,-0.8248443603515625,12045.37063929167,-0.03781449049711227,0.1525911390781403,0.03557317331433296,12045.35870729167,55.91111755371094,139.4460601806641,-232.1070861816406,12045.36765129167,-0.05259140866154579,0.4813733049340979,0.2850760995226128,-0.07270680367946625,0.1479842215776443,0.02414863184094429,-0.03024786710739136,-0.0265699028968811,0.02581864595413208,2,0.1441171731304333,0.2322432182872898,0.008574272304102723,0.9618834489456497,0.4443104267120361,-0.2812304794788361,-0.8505866527557373,54.91253662109375,1.082595825195312,-15.61125183105469,-1,2
1616156919.107636,3,12045.38571829167,0.442138671875,-0.276336669921875,-0.834625244140625,12045.38071029167,-0.008767925202846527,0.1220537349581718,0.03854046761989594,12045.35870729167,55.91111755371094,139.4460601806641,-232.1070861816406,12045.37769229167,-0.05208986623362992,0.4824864503194577,0.2848347911364777,-0.02711721695959568,0.1057147905230522,0.03259511291980743,-0.01822543144226074,-0.0230783224105835,0.02530735731124878,2,0.1439381713791865,0.2328217822391884,0.008866704901371605,0.9617677372155548,0.4452884495258331,-0.2809989154338837,-0.8501516580581665,54.93559646606445,1.212966918945312,-15.48394775390625,-1,2
1616156919.108065,4,12045.39575829167,0.441070556640625,-0.2636871337890625,-0.845611572265625,12045.39075029167,-0.0114744957536459,0.1286394745111465,0.03189055621623993,12045.35870729167,55.91111755371094,139.4460601806641,-232.1070861816406,12045.38773229167,-0.05168372292682812,0.483443490517057,0.2848285255853549,-0.02427975833415985,0.1084402054548264,0.02991750836372375,-0.003963977098464966,0.004656106233596802,0.01510149240493774,2,0.1438835189063627,0.233311374742792,0.009130107444634813,0.9616548719649743,0.4461027085781097,-0.2809928953647614,-0.849726676940918,54.93559646606445,1.212966918945312,-15.48394775390625,-1,2
1616156919.114188,5,12045.40579829167,0.4465179443359375,-0.265777587890625,-0.8592529296875,12045.40079029167,-0.02101500332355499,0.1036864444613457,0.01893827132880688,12045.35870729167,55.91111755371094,139.4460601806641,-232.1070861816406,12045.39777229167,-0.0513232554564487,0.4843863697626409,0.2847931042309817,-0.0331648625433445,0.09314514696598053,0.01615375839173794,-0.005837738513946533,0.01727166771888733,0.003702998161315918,2,0.143820069801439,0.2337916847785713,0.009366978064903456,0.9615453968253139,0.4469083249568939,-0.280958890914917,-0.8493144512176514,54.87564086914062,1.203704833984375,-15.16304016113281,-1,2
1616156919.12989,6,12045.41586929167,0.44622802734375,-0.2690582275390625,-0.8616790771484375,12045.41083129167,-0.01936198025941849,0.08404962718486786,-0.003192863892763853,12045.35870729167,55.91111755371094,139.4460601806641,-232.1070861816406,12045.40781229167,-0.0510830285872613,0.4851265075946078,0.284684503302028,-0.03690360859036446,0.06891712546348572,-0.004151132423430681,-0.001033037900924683,0.01507696509361267,-0.01024240255355835,2,0.1437363410024604,0.2341679419022947,0.00952257976627989,0.9614649276800261,0.447551041841507,-0.2808546721935272,-0.8490104675292969,54.87564086914062,1.203704833984375,-15.16304016113281,-1,2
1616156919.134222,7,12045.42590929167,0.4450836181640625,-0.268310546875,-0.8591461181640625,12045.42087129167,-0.0120449448004365,0.06795641034841537,-0.01959820277988911,12045.41730029167,56.00991821289062,139.7028656005859,-231.7201538085938,12045.41785329167,-0.05103474766699567,0.4856514790097764,0.2845146503098901,-0.02771330438554287,0.05351287126541138,-0.02316450513899326,-0.001790881156921387,0.01163333654403687,-0.01286143064498901,2,0.1436466912373903,0.2344287730722125,0.009563019601454018,0.9614142533641511,0.4480189383029938,-0.2806916534900665,-0.8488175272941589,54.99192428588867,1.26007080078125,-15.24456787109375,-1,2
1616156919.143939,8,12045.43595029167,0.44427490234375,-0.27166748046875,-0.8579254150390625,12045.43091129167,-0.001299089984968305,0.04460342228412628,-0.02149277552962303,12045.41730029167,56.00991821289062,139.7028656005859,-231.7201538085938,12045.42792429167,-0.05116700097711609,0.4861081034323342,0.2843556311623608,-0.01808090880513191,0.03350682929158211,-0.02967503294348717,-0.003343701362609863,0.01222836971282959,-0.0104936957359314,2,0.1435837231089976,0.2346434385410827,0.009513029249424682,0.9613717736896595,0.4484273195266724,-0.2805390059947968,-0.8486523628234863,54.99192428588867,1.26007080078125,-15.24456787109375,-1,2
1616156919.154355,9,12045.44599029167,0.4477386474609375,-0.2797698974609375,-0.8526153564453125,12045.44098229167,0.01417893543839455,0.03248950093984604,-0.01344843115657568,12045.41730029167,56.00991821289062,139.7028656005859,-231.7201538085938,12045.43796429167,-0.05135491397201545,0.4863585713403328,0.2843300057102266,-0.004608510062098503,0.01318744197487831,-0.02367200143635273,-0.004368305206298828,0.008846879005432129,-0.009378969669342041,2,0.1435922899852967,0.234751090852605,0.009437586616597035,0.9613449751829876,0.4486432373523712,-0.2805144190788269,-0.8485463857650757,55.01710891723633,1.092483520507812,-15.45883178710938,-1,2
1616156919.164159,10,12045.45603029167,0.4457855224609375,-0.2906036376953125,-0.8424224853515625,12045.45102229167,0.03833087906241417,0.04180710017681122,0.01956384815275669,12045.41730029167,56.00991821289062,139.7028656005859,-231.7201538085938,12045.44800429167,-0.05144055554951198,0.4863384885893599,0.2846869964545217,0.01563413068652153,0.0193625632673502,0.001449610106647015,-0.0008406639099121094,0.001087069511413574,-0.004148483276367188,2,0.1437737179732309,0.2347247884123926,0.009438141156886473,0.9613242689708525,0.4485793709754944,-0.2808570563793182,-0.8484667539596558,55.01710891723633,1.092483520507812,-15.45883178710938,-1,2
1616156919.174418,11,12045.46610129167,0.443511962890625,-0.2972412109375,-0.8361053466796875,12045.46106329167,0.05474979802966118,0.05672852694988251,0.061043381690979,12045.41730029167,56.00991821289062,139.7028656005859,-231.7201538085938,12045.45804429167,-0.05134839223645069,0.4865038223588871,0.2853380761080889,0.0358286127448082,0.03412632644176483,0.04190409183502197,-0.002848505973815918,-0.009121894836425781,0.005808353424072266,2,0.1440744748121008,0.2347917121466628,0.009573062603502908,0.9612616070304277,0.4486340582370758,-0.2814818620681763,-0.84823077917099,55.02195358276367,1.153549194335938,-15.40963745117188,-1,2
1616156919.194459,12,12045.47614129167,0.4482421875,-0.294097900390625,-0.83135986328125,12045.47110329167,0.06443757563829422,0.05957278236746788,0.09114561975002289,12045.47583329167,56.24053955078125,139.3628387451172,-231.783447265625,12045.46808529167,-0.05099275118281884,0.4867832208460015,0.2859933883715634,0.04959336668252945,0.03787495195865631,0.07786997407674789,-0.005272656679153442,-0.0151306688785553,0.0118369460105896,2,0.1443457369395155,0.2349323605412384,0.009843407206443389,0.9611837704415647,0.4487846493721008,-0.2821106314659119,-0.8479421734809875,55.02195358276367,1.153549194335938,-15.40963745117188,-1,2
1616156919.1952,13,12045.48618229167,0.4522247314453125,-0.28887939453125,-0.83111572265625,12045.48114329167,0.05794825404882431,0.05014519393444061,0.1090117022395134,12045.47583329167,56.24053955078125,139.3628387451172,-231.783447265625,12045.47815529167,-0.05039145794846749,0.4869170049334835,0.2866682135403428,0.04579037427902222,0.03022475354373455,0.09735099971294403,-0.0005666911602020264,-0.01134005188941956,0.01635390520095825,2,0.1445981266778032,0.2350202595209946,0.01022368436554544,0.9611204528532199,0.4488089084625244,-0.282757967710495,-0.8477137088775635,55.21884155273438,1.000198364257812,-15.27479553222656,-1,2
1616156919.204326,14,12045.49622229167,0.45050048828125,-0.282989501953125,-0.8304595947265625,12045.49121429167,0.0466599129140377,0.04747643694281578,0.1035532876849174,12045.47583329167,56.24053955078125,139.3628387451172,-231.783447265625,12045.48819629167,-0.04963913242442321,0.4869206943817755,0.287323843896539,0.03609663993120193,0.0278900284320116,0.1019938960671425,0.00349956750869751,-0.005492717027664185,0.01643234491348267,2,0.144824192721014,0.2350572984458192,0.01066480527139009,0.9610725533528678,0.4487251937389374,-0.2833867967128754,-0.8475480675697327,55.21884155273438,1.000198364257812,-15.27479553222656,-1,2
1616156919.21469,15,12045.50626229167,0.447540283203125,-0.2772369384765625,-0.831390380859375,12045.50125429167,0.03167111054062843,0.04157354310154915,0.08347119390964508,12045.47583329167,56.24053955078125,139.3628387451172,-231.783447265625,12045.49823629167,-0.04887907327326119,0.486889694569989,0.2878456961447167,0.02024763450026512,0.02680798806250095,0.08675581961870193,0.001870870590209961,0.0008975863456726074,0.01697158813476562,2,0.1449853561731393,0.2350822993643535,0.01109091612276512,0.9610372588582256,0.4486296474933624,-0.2838872075080872,-0.8474311232566833,54.96075057983398,0.8527374267578125,-15.179443359375,-1,2
1616156919.224534,16,12045.51630229167,0.4451446533203125,-0.2767486572265625,-0.83612060546875,12045.51129429167,0.01045237481594086,0.03393399715423584,0.05159235373139381,12045.47583329167,56.24053955078125,139.3628387451172,-231.783447265625,12045.50827629167,-0.0482533834053428,0.4868478687268272,0.2880990347548022,0.0008545741438865662,0.01724653691053391,0.05458441749215126,-0.001020252704620361,0.006893068552017212,0.01599597930908203,2,0.1450335569056067,0.235100222015227,0.0114191678179513,0.9610218124656609,0.4485605657100677,-0.2841301262378693,-0.8473863005638123,54.96075057983398,0.8527374267578125,-15.179443359375,-1,2
1616156919.234671,17,12045.52637329167,0.44354248046875,-0.2752227783203125,-0.83819580078125,12045.52133529167,-0.003712180303409696,0.03633883222937584,0.02427071891725063,12045.47583329167,56.24053955078125,139.3628387451172,-231.783447265625,12045.51831729167,-0.04781349286747903,0.4867912866404238,0.2880720398298307,-0.01619125530123711,0.01536261662840843,0.02694213762879372,-0.003371506929397583,0.007355451583862305,0.01129794120788574,2,0.1449692237963978,0.2351057036866464,0.0116231746096802,0.9610277346784418,0.4485161900520325,-0.2841042280197144,-0.847418487071991,54.9688720703125,0.9713287353515625,-15.05299377441406,-1,2
1616156919.253364,18,12045.53641429167,0.4413299560546875,-0.275146484375,-0.844573974609375,12045.53137529167,-0.007612379733473063,0.02207893691956997,0.001893507549539208,12045.53439629167,55.84548950195312,138.8702697753906,-231.7454681396484,12045.52835729167,-0.0475772988162248,0.486829753274843,0.2879035103136159,-0.02471746504306793,0.007695697247982025,0.002247998025268316,-0.005028665065765381,0.008719742298126221,0.009247779846191406,2,0.1448603886955902,0.2351461434085697,0.01171908357454045,0.9610330941731938,0.4485711753368378,-0.2839426398277283,-0.8474435210227966,54.9688720703125,0.9713287353515625,-15.05299377441406,-1,2
1616156919.254775,19,12045.54645429167,0.442718505859375,-0.2719268798828125,-0.8484954833984375,12045.54141529167,-0.003919640555977821,0.003550792578607798,-0.02138704806566238,12045.53439629167,55.84548950195312,138.8702697753906,-231.7454681396484,12045.53842829167,-0.04755623174017949,0.4867997713171774,0.2877495501389903,-0.01926198042929173,-0.01225750520825386,-0.02074014209210873,-0.007236212491989136,0.008648425340652466,0.002921640872955322,2,0.1447842387740597,0.2351376886492172,0.01170842809966237,0.9610467269681175,0.4485662281513214,-0.283795028924942,-0.8474955558776855,54.92796325683594,0.5927276611328125,-15.17396545410156,-1,2
1616156919.26484,20,12045.55649429167,0.442657470703125,-0.26812744140625,-0.8472442626953125,12045.55148629167,0.01330435369163752,-0.0006660565850324929,-0.04348995164036751,12045.53439629167,55.84548950195312,138.8702697753906,-231.7454681396484,12045.54846829167,-0.04779551974753855,0.4866924397686335,0.2876399965711783,-0.00607359129935503,-0.02153829671442509,-0.04313725978136063,-0.005771249532699585,0.01176297664642334,-0.000924229621887207,2,0.1447604366064129,0.2350719340626355,0.01157243113553684,0.9610680619504248,0.448489785194397,-0.2836899757385254,-0.8475711941719055,54.92796325683594,0.5927276611328125,-15.17396545410156,-1,2
1616156919.274922,21,12045.56653429167,0.4375457763671875,-0.2691192626953125,-0.843231201171875,12045.56152629167,0.03398885950446129,0.009274458512663841,-0.05465046316385269,12045.53439629167,55.84548950195312,138.8702697753906,-231.7454681396484,12045.55850829167,-0.04830928798855899,0.4867204148650551,0.2875692097706742,0.01245322171598673,-0.01328862272202969,-0.05915084853768349,-0.005865395069122314,0.01549452543258667,0.000332176685333252,2,0.1447867063820698,0.2350502302551796,0.01131901821587253,0.9610724078844874,0.4485228955745697,-0.2836220860481262,-0.847576379776001,54.97895431518555,0.748748779296875,-15.35369873046875,-1,2
1616156919.284962,22,12045.57660529167,0.4387664794921875,-0.2751007080078125,-0.840911865234375,12045.57156729167,0.04806952551007271,0.01248516514897346,-0.05083921179175377,12045.53439629167,55.84548950195312,138.8702697753906,-231.7454681396484,12045.56854929167,-0.04901596261309028,0.4869294790383522,0.2875555766715918,0.02829643338918686,-0.007175241596996784,-0.06004209443926811,-0.01115608215332031,0.01448965072631836,0.00425487756729126,2,0.144862052954276,0.2350999028392156,0.01099292452609149,0.9610527491094103,0.4487018883228302,-0.2836090326309204,-0.8474860191345215,54.97895431518555,0.748748779296875,-15.35369873046875,-1,2
