loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy
1616156565.867628,1,11692.11377925,-0.1173095703125,-0.9288330078125,0.3170928955078125,11692.11377925,-0.2528040409088135,0.09058662503957748,0.0300029069185257,11692.10358625,12.15415954589844,105.7406463623047,-232.9213256835938,11692.11076025,1.681111292288983,-2.808064142657476,1.228652407384334,-0.2491846531629562,0.07540214061737061,0.008958067744970322,-0.003122560679912567,0.009481370449066162,0.002652972936630249,2,0.6641740279171294,-0.46624268325631,-0.2781026806793189,0.5139547928516692,-0.1098381653428078,-0.9420375227928162,0.3170187473297119,11.12249565124512,-32.68830871582031,-16.29750061035156,-1,2
1616156565.868256,2,11692.12381925,-0.1181182861328125,-0.9446563720703125,0.30633544921875,11692.12381925,-0.3119009137153625,0.0773744136095047,0.04103105515241623,11692.10358625,12.15415954589844,105.7406463623047,-232.9213256835938,11692.12083125,1.678124692403134,-2.804653851299224,1.231088395675187,-0.3139106631278992,0.05734004452824593,0.03804165124893188,-0.007149696350097656,0.0140189528465271,0.002617120742797852,2,0.6635476771295662,-0.4657707944793073,-0.2784810905638343,0.5149858348353936,-0.1101597622036934,-0.9428520202636719,0.3144758939743042,11.12249565124512,-32.68830871582031,-16.29750061035156,-1,2
1616156565.868728,3,11692.13389025,-0.11578369140625,-0.966552734375,0.3073577880859375,11692.13389025,-0.2857276201248169,0.06752791255712509,0.006835002917796373,11692.10358625,12.15415954589844,105.7406463623047,-232.9213256835938,11692.13087225,1.67474427517371,-2.800987415644709,1.233907214987647,-0.3259219825267792,0.05409523844718933,0.003117832820862532,-0.007694527506828308,-0.0008687973022460938,-0.005227833986282349,2,0.6628045454057824,-0.4652653337100791,-0.2789970473626718,0.5161191479105997,-0.110423669219017,-0.9437875151634216,0.3115634024143219,11.32255172729492,-32.46636962890625,-16.61639404296875,-1,2
1616156565.86917,4,11692.14393025,-0.1387176513671875,-0.99041748046875,0.33428955078125,11692.14393025,-0.1916900724172592,0.1393637508153915,-0.0166519470512867,11692.10358625,12.15415954589844,105.7406463623047,-232.9213256835938,11692.14091225,1.672575573612274,-2.798288477401626,1.236301944600485,-0.2300029098987579,0.1071464791893959,-0.01175725366920233,-0.005280405282974243,-0.02197641134262085,-0.001777410507202148,2,0.6622810730615694,-0.4647057750033732,-0.2793950646129021,0.5170791135707472,-0.1105031743645668,-0.9445764422416687,0.3091353476047516,11.32255172729492,-32.46636962890625,-16.61639404296875,-1,2
1616156565.870594,5,11692.15397025,-0.08258056640625,-0.96722412109375,0.306640625,11692.15397025,-0.189690575003624,0.04924291372299194,-0.1094924062490463,11692.10358625,12.15415954589844,105.7406463623047,-232.9213256835938,11692.15095225,1.672118034652652,-2.796908118553119,1.238034807847442,-0.1972686648368835,0.06285028159618378,-0.08348704129457474,-0.02834115922451019,-0.0452735424041748,0.02684852480888367,2,0.6620813478116685,-0.4640785100664523,-0.2795864322735103,0.5177942097823107,-0.1103764101862907,-0.9451438784599304,0.3074411451816559,11.32063484191895,-32.350341796875,-16.7470703125,-1,2
1616156565.880573,6,11692.16401125,-0.0578765869140625,-0.9409942626953125,0.246612548828125,11692.16401125,-0.2384770214557648,0.009187373332679272,-0.1600407958030701,11692.16208825,12.03387451171875,106.2711639404297,-233.5842895507812,11692.16099225,1.673689995556468,-2.798180523793013,1.240126889837662,-0.2424460053443909,-0.001909805461764336,-0.1612910330295563,0.02673880755901337,-0.02139908075332642,0.000921398401260376,2,0.6619212740529574,-0.4633787933807681,-0.2802398215734493,0.5182722261109857,-0.1093193143606186,-0.9458252191543579,0.3057193458080292,11.32063484191895,-32.350341796875,-16.7470703125,-1,2
1616156565.890545,7,11692.17405125,-0.0929107666015625,-0.9433135986328125,0.2833709716796875,11692.17405125,-0.2558104693889618,-0.1075355112552643,-0.1556375324726105,11692.16208825,12.03387451171875,106.2711639404297,-233.5842895507812,11692.17106325,1.675761241515164,-2.800477853943235,1.242802691474441,-0.268391489982605,-0.08531767874956131,-0.1668294817209244,0.0498930886387825,0.005696296691894531,-0.05697062611579895,2,0.6616326919203577,-0.4626379255169717,-0.2812793762949013,0.5187391596093913,-0.1077695563435555,-0.946690559387207,0.3035833239555359,11.15246868133545,-32.19002532958984,-16.9437255859375,-1,2
1616156565.900807,8,11692.18412225,-0.071014404296875,-0.9436798095703125,0.294219970703125,11692.18412225,-0.249368816614151,-0.2591040134429932,-0.1252484619617462,11692.16208825,12.03387451171875,106.2711639404297,-233.5842895507812,11692.18110325,1.677673529770786,-2.80392377157082,1.245667398744253,-0.270885556936264,-0.2385170757770538,-0.1424719393253326,0.0129132866859436,0.004295885562896729,-0.01802182197570801,2,0.6611086222359892,-0.4622033054338504,-0.2827947591985465,0.5189708488725943,-0.1058239787817001,-0.947609543800354,0.3013930022716522,11.33675193786621,-32.05989837646484,-17.12570190429688,-1,2
1616156565.921339,9,11692.19416225,-0.077056884765625,-0.9389190673828125,0.286102294921875,11692.19416225,-0.2121681869029999,-0.3303560614585876,-0.08506961911916733,11692.16208825,12.03387451171875,106.2711639404297,-233.5842895507812,11692.19114425,1.67864916156416,-2.807784959086834,1.248295590406934,-0.2437457144260406,-0.3348730206489563,-0.1028540208935738,0.03282869607210159,0.004765987396240234,-0.00522497296333313,2,0.6603426172266178,-0.4622446630536661,-0.2846153969707358,0.5189138852524166,-0.1038429960608482,-0.9484457969665527,0.2994450032711029,11.33675193786621,-32.05989837646484,-17.12570190429688,-1,2
1616156565.922033,10,11692.20420225,-0.0931854248046875,-0.947479248046875,0.2951202392578125,11692.20420225,-0.138359472155571,-0.3885898292064667,-0.04624339565634727,11692.16208825,12.03387451171875,106.2711639404297,-233.5842895507812,11692.20118425,1.678706154861431,-2.8114523458895,1.250332253104419,-0.1780940145254135,-0.3886869847774506,-0.06234254688024521,0.02506084740161896,0.0101703405380249,-0.01189321279525757,2,0.6594862731094258,-0.4626831028139328,-0.2864281125159284,0.5186146141587146,-0.102117620408535,-0.9490893483161926,0.2979955971240997,11.28994274139404,-31.99526977539062,-17.17536926269531,-1,2
