loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy
1616158370.372625,1,13496.605236125,0.9607696533203125,-0.052825927734375,-0.121124267578125,13496.600228125,0.03795164451003075,-0.04614459350705147,-0.008768724277615547,13496.553506125,43.16658020019531,171.8776702880859,-229.3298034667969,13496.597210125,-1.613062635593339,1.435056139732903,0.0611523821807255,0.0210224948823452,-0.07414991408586502,-0.01527643110603094,-0.03414595127105713,0.006716690957546234,0.01156632602214813,2,0.4903783843183359,0.4381707869814681,-0.5297324015436455,0.535648407711129,0.9889495968818665,-0.06111427396535873,-0.13507080078125,42.38515090942383,33.60423278808594,-12.8338623046875,-1,2
1616158370.384872,2,13496.615307125,0.9690704345703125,-0.0552215576171875,-0.1262969970703125,13496.610268125,0.0354517325758934,-0.01256692409515381,-0.007386277429759502,13496.612100125,43.35530090332031,171.9418792724609,-229.4682922363281,13496.607250125,-1.613311707726606,1.434442415257404,0.06096283051182275,0.02227045223116875,-0.04363008588552475,-0.01389957685023546,-0.02810811996459961,0.008099168539047241,0.01455521583557129,2,0.4902223603524462,0.4379981728006394,-0.5299941969420138,0.5356732971203316,0.9888778924942017,-0.06092507764697075,-0.1356792747974396,42.38515090942383,33.60423278808594,-12.8338623046875,-1,2
1616158370.385574,3,13496.625347125,0.97296142578125,-0.066680908203125,-0.1336212158203125,13496.620309125,0.02406432293355465,0.02415060997009277,-0.00341976503841579,13496.612100125,43.35530090332031,171.9418792724609,-229.4682922363281,13496.617291125,-1.613513229981163,1.434243632517052,0.06076709598694239,0.01440427545458078,-0.005975121632218361,-0.01132856123149395,-0.01979219913482666,0.005508154630661011,0.009580612182617188,2,0.4901641909108483,0.4379501435966696,-0.5301430146307639,0.5356186079026847,0.9888627529144287,-0.06072970479726791,-0.1358774751424789,42.42771911621094,33.54353332519531,-12.84417724609375,-1,2
1616158370.386103,4,13496.635388125,0.9772186279296875,-0.07379150390625,-0.1377410888671875,13496.630349125,0.01460397616028786,0.04998673498630524,0.007412909064441919,13496.612100125,43.35530090332031,171.9418792724609,-229.4682922363281,13496.627361125,-1.613610528200912,1.434405152350376,0.06059344672977011,0.003149405121803284,0.02651814743876457,-0.002091907896101475,-0.01593351364135742,-0.006124492734670639,0.002098098397254944,2,0.4901843430274141,0.4380179500270533,-0.5301703476433878,0.5355175454697596,0.9888949990272522,-0.06055637449026108,-0.1357191652059555,42.42771911621094,33.54353332519531,-12.84417724609375,-1,2
1616158370.387768,5,13496.645428125,0.9870452880859375,-0.071136474609375,-0.1393585205078125,13496.640420125,0.006072273477911949,0.05391782522201538,0.009139969013631344,13496.612100125,43.35530090332031,171.9418792724609,-229.4682922363281,13496.637402125,-1.613600362757376,1.434784938521192,0.06049737823221095,-0.003928744234144688,0.0391111709177494,0.006195050664246082,-0.0117335319519043,-0.01333102583885193,-0.002396583557128906,2,0.4902584289761525,0.4381489233060727,-0.5300971774072252,0.5354150650865024,0.9889522790908813,-0.06046048179268837,-0.135344386100769,42.29991912841797,33.53498840332031,-12.89299011230469,-1,2
1616158370.397725,6,13496.655468125,0.9866943359375,-0.0662078857421875,-0.141845703125,13496.650460125,0.004777710884809494,0.03348818421363831,0.006893326062709093,13496.612100125,43.35530090332031,171.9418792724609,-229.4682922363281,13496.647442125,-1.61352615697809,1.435101898316085,0.06051770154098793,-0.008570509031414986,0.01949938386678696,0.001448077615350485,-0.00194859504699707,-0.01065567135810852,-0.004327595233917236,2,0.4903312987474702,0.4382463166955092,-0.5299948459123056,0.535370011966353,0.9889940023422241,-0.06048076972365379,-0.1350307613611221,42.29991912841797,33.53498840332031,-12.89299011230469,-1,2
1616158370.407765,7,13496.665508125,0.9797821044921875,-0.0616455078125,-0.1403656005859375,13496.660500125,0.005405950825661421,0.02830620668828487,0.008755674585700035,13496.612100125,43.35530090332031,171.9418792724609,-229.4682922363281,13496.657482125,-1.613429096948311,1.435207907454084,0.06055784296382633,-0.01033378764986992,0.01086168736219406,0.001874982379376888,-0.002311408519744873,-0.005687020719051361,-0.006919965147972107,2,0.4903483474626085,0.4382872506747343,-0.5299333574797521,0.5353815380090509,0.9890056848526001,-0.06052083522081375,-0.1349255740642548,42.32600402832031,33.73614501953125,-12.76997375488281,-1,2
1616158370.417769,8,13496.675549125,0.9748992919921875,-0.060638427734375,-0.1437530517578125,13496.670541125,0.007141266483813524,0.002938798163086176,0.01200659573078156,13496.670724125,43.28929138183594,171.9532012939453,-229.3118743896484,13496.667523125,-1.61334716860099,1.435240169895052,0.06057730566213924,-0.006168260239064693,-0.007737293839454651,0.003715932369232178,-0.009226739406585693,-0.00110519677400589,-0.005471900105476379,2,0.490343820174203,0.4383105926316013,-0.529898981593094,0.5354007891911419,0.9890090823173523,-0.06054026260972023,-0.1348935216665268,42.32600402832031,33.73614501953125,-12.76997375488281,-1,2
1616158370.427958,9,13496.685619125,0.97216796875,-0.0634002685546875,-0.142822265625,13496.680581125,0.002584065077826381,-0.01319329999387264,0.01671027019619942,13496.670724125,43.28929138183594,171.9532012939453,-229.3118743896484,13496.677563125,-1.613258327627819,1.43511710894572,0.06060736494174158,-0.01044849306344986,-0.0283735953271389,0.01117571350187063,-0.01409119367599487,-6.812438368797302e-05,-0.008737906813621521,2,0.490299380226466,0.4382910326317316,-0.5298982648737084,0.5354581343288898,0.9889906048774719,-0.06057026609778404,-0.1350149810314178,42.37405014038086,33.504638671875,-12.76725769042969,-1,2
1616158370.442721,10,13496.695660125,0.9719390869140625,-0.059783935546875,-0.13525390625,13496.690621125,0.004940962884575129,-0.05428747460246086,0.01378532033413649,13496.670724125,43.28929138183594,171.9532012939453,-229.3118743896484,13496.687603125,-1.613137886269873,1.43480203738905,0.06063320954706383,-0.0117787504568696,-0.05783454701304436,0.01055207476019859,-0.01677834987640381,-0.002804219722747803,-0.007495760917663574,2,0.4901960716399297,0.4382289753131964,-0.5299371416019963,0.5355649667492031,0.9889463782310486,-0.06059606373310089,-0.1353263556957245,42.37405014038086,33.504638671875,-12.76725769042969,-1,2
